,Comm_10km,Comm_5km,Comm_3km,binomio,Group,LBCE,Genero,Especie,Estado,Localidade,mes,ano,sexo,trilha,LON,LAT,esforco_amostral,bioma,InfeccaoT_cruzi_Hemocultivo,Interpretacao_hemocultivo,Tipagem,InfeccaoT_cruzi_Ifat,Interpretacao_soro,Exame_fresco,Interpretacao_final,Infeccao_Leishmania,Interpretacao,Corpo,Cauda,Orelha,Pe_c_unha,Pe_s_unha,Peso,total_area_sqkm_Comm_3km,ForCov_Area_Sqkm_3km,ForCov_Prop_3km,Edge_length_km_3km,ForCov_5yrs_Area_Sqkm_3km,ForCov_5yrs_Prop_3km,Edge_5yrs_length_km_3km,ForLoss_Area_Sqkm_3km,Edge_length_change_km_3km,min_NDVI_3Km,mean_NDVI_3Km,max_NDVI_3Km,total_area_sqkm_Comm_5km,ForCov_Area_Sqkm_5km,ForCov_Prop_5km,Edge_length_km_5km,ForCov_5yrs_Area_Sqkm_5km,ForCov_5yrs_Prop_5km,Edge_5yrs_length_km_5km,ForLoss_Area_Sqkm_5km,Edge_length_change_km_5km,min_NDVI_5Km,mean_NDVI_5Km,max_NDVI_5Km,total_area_sqkm_Comm_10km,ForCov_Area_Sqkm_10km,ForCov_Prop_10km,Edge_length_km_10km,ForCov_5yrs_Area_Sqkm_10km,ForCov_5yrs_Prop_10km,Edge_5yrs_length_km_10km,ForLoss_Area_Sqkm_10km,Edge_length_change_km_10km,min_NDVI_10Km,mean_NDVI_10Km,max_NDVI_10Km,Corpo_median,Cauda_median,Peso_median,Vertebrate,Invertebrate,Plant,Seed,Fruit,Root,Leaf,Woody,Herbaceous,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Shannon_H_3km,Menhinick_3km,Fisher_alpha_3km,FDis_3km,FRic_3km,RaoQ_3km,Riqueza_3km,FEve_3km,prev_3Km_final,prev_3Km_hemocultivo,Shannon_H_5km,Menhinick_5km,Fisher_alpha_5km,FDis_5km,FRic_5km,RaoQ_5km,Riqueza_5km,FEve_5km,prev_5Km_final,prev_5Km_hemocultivo,Shannon_H_10km,Menhinick_10km,Fisher_alpha_10km,FDis_10km,FRic_10km,RaoQ_10km,Riqueza_10km,FEve_10km,prev_10Km_final,prev_10Km_hemocultivo
188,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Proechimys_roberti,rodent,12634,Proechimys,roberti,Para,Abaetetuba,11,2008,M,M,-48.89296038,-1.775804567,1656,Amazonia,negativo,negativo,NA,0,negativo,Sim,negativo,NA,NA,225,143,25,55.5,51,315,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,191,142,165,0,0,1,1,1,1,0,0,0,G,1,0,0,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
189,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Philander_opossum,marsupial,12635,Philander,opossum,Para,Abaetetuba,11,2008,F,M,-48.89296038,-1.775804567,1656,Amazonia,negativo,negativo,NA,40,positivo,Sim,positivo,NA,NA,520,250,37,39,38,800,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,262.5,270.5,380,1,1,1,0,1,0,0,0,0,S,1,1,1,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
190,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Proechimys_roberti,rodent,12636,Proechimys,roberti,Para,Abaetetuba,11,2008,M,N,-48.89297347,-1.776219365,1656,Amazonia,negativo,negativo,NA,NA,negativo,Sim,negativo,NA,NA,134,80,20,32,30,58,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,191,142,165,0,0,1,1,1,1,0,0,0,G,1,0,0,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
187,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Marmosa_murina,marsupial,12637,Marmosa,murina,Para,Abaetetuba,11,2008,F,U,-48.89468018,-1.772551747,1656,Amazonia,negativo,negativo,NA,0,negativo,Sim,negativo,NA,NA,282,159,22,20.5,20,35,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,123,170,38,0,1,1,0,1,0,0,0,0,Ar,1,0,0,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
164,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Marmosa_murina,marsupial,12638,Marmosa,murina,Para,Abaetetuba,11,2008,F,U,-48.89468018,-1.772551747,1656,Amazonia,negativo,negativo,NA,NA,negativo,Sim,negativo,NA,NA,297,183,21,20.5,20,37,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,123,170,38,0,1,1,0,1,0,0,0,0,Ar,1,0,0,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
192,Abaetetuba_1,Abaetetuba_2,Abaetetuba_2,Didelphis_marsupialis,marsupial,12639,Didelphis,marsupialis,Para,Abaetetuba,11,2008,M,O,-48.80451182,-1.619697069,2868,Amazonia,NA,NA,NA,NA,NA,Não,NA,NA,NA,400,373,56,63,57,1210,28.2616293393999,17.60995124,0.6231046,56.64475977,17.6357485672295,0.624017403788979,56.929698582149,0.025797327229498,0.284938812149001,0.676074982,0.749679753,0.783191681,78.5185395409999,46.329330164875,0.590043197896074,111.107570036,47.456640083927,0.609212105165778,96.689857104,1.127309919052,14.417712932,0.676074982,0.749679753,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,326,345,600,1,1,1,0,0,0,0,0,0,S,1,0,0,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
193,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Didelphis_marsupialis,marsupial,12640,Didelphis,marsupialis,Para,Abaetetuba,11,2008,M,U,-48.89468018,-1.772551747,1656,Amazonia,positivo,positivo,TCI,80,positivo,Sim,positivo,NA,NA,425,412,50,74,71,1800,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,326,345,600,1,1,1,0,0,0,0,0,0,S,1,0,0,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
200,Abaetetuba_1,Abaetetuba_1,Abaetetuba_1,Rhipidomys_sp,rodent,12641,Riphidomys,sp,Para,Abaetetuba,11,2008,M,G,-49.08022218,-1.784861105,1856,Amazonia,NA,NA,NA,NA,NA,Não,NA,NA,NA,NA,NA,NA,NA,NA,14,57.3787363587999,52.20207044,0.909780761,122.9156203,53.1336686816783,0.926016710100653,98.291010232883,0.931598241678302,-24.624610067117,0.676074982,0.750139271,0.783191681,127.331380059,100.129619186239,0.786370328464326,222.969958977,102.093312316058,0.801792238824534,188.38572093,1.96369312981901,34.584238047,0.676074982,0.750139271,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,127.83,173.89,26,1,1,1,0,0,0,0,0,0,Ar,1,0,0,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.668279768,1.511857892,3.741624262,3.133441498,7.5674789,10.84710498,8,0.628988057,0.703703704,0.37037037,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
201,Abaetetuba_2,Abaetetuba_4,Abaetetuba_4,Philander_opossum,marsupial,12646,Philander,opossum,Para,Abaetetuba,11,2008,F,CS,-48.519064,-1.443319,2868,Amazonia,negativo,negativo,NA,40,positivo,Sim,positivo,NA,NA,NA,NA,NA,NA,NA,335,28.2616261557999,4.37397666,0.154767338,18.35814379,4.31496058678402,0.152679133288042,17.96990652811,-0.059016073215981,0.388237261890001,0.652841628,0.746077367,0.810733318,78.5185306961,23.457995196345,0.298757439656212,59.159263584,22.883197094452,0.293776715258227,63.597202814,-0.574798101892998,-4.43793923,0.652841628,0.746077367,0.810733318,314.115304642,128.737566881717,0.411469639951413,373.498669943,126.723645623441,0.403490898451956,370.360143559,-2.01392125827599,3.13852638399999,0.652841628,0.746077367,0.810733318,262.5,270.5,380,1,1,1,0,1,0,0,0,0,S,1,1,1,1.386294361,2,NA,2.556075042,0.756878676,7.057613487,4,0.833806719,0.5,0,1.386294361,2,NA,2.556075042,0.756878676,7.057613487,4,0.833806719,0.5,0,1.386294361,2,NA,2.556075042,0.756878676,7.057613487,4,0.833806719,0.5,0
202,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Philander_opossum,marsupial,12647,Philander,opossum,Para,Abaetetuba,11,2008,F,AP,-48.855486,-1.745944,1656,Amazonia,positivo,positivo,NA,40,positivo,Sim,positivo,NA,NA,NA,NA,NA,NA,NA,355,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,262.5,270.5,380,1,1,1,0,1,0,0,0,0,S,1,1,1,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
199,Abaetetuba_2,Abaetetuba_4,Abaetetuba_4,Didelphis_marsupialis,marsupial,12648,Didelphis,marsupialis,Para,Abaetetuba,11,2008,F,CS,-48.519064,-1.443319,2868,Amazonia,negativo,negativo,NA,80,positivo,Sim,positivo,NA,NA,NA,NA,NA,NA,NA,235,28.2616261557999,4.37397666,0.154767338,18.35814379,4.31496058678402,0.152679133288042,17.96990652811,-0.059016073215981,0.388237261890001,0.652841628,0.746077367,0.810733318,78.5185306961,23.457995196345,0.298757439656212,59.159263584,22.883197094452,0.293776715258227,63.597202814,-0.574798101892998,-4.43793923,0.652841628,0.746077367,0.810733318,314.115304642,128.737566881717,0.411469639951413,373.498669943,126.723645623441,0.403490898451956,370.360143559,-2.01392125827599,3.13852638399999,0.652841628,0.746077367,0.810733318,326,345,600,1,1,1,0,0,0,0,0,0,S,1,0,0,1.386294361,2,NA,2.556075042,0.756878676,7.057613487,4,0.833806719,0.5,0,1.386294361,2,NA,2.556075042,0.756878676,7.057613487,4,0.833806719,0.5,0,1.386294361,2,NA,2.556075042,0.756878676,7.057613487,4,0.833806719,0.5,0
195,Abaetetuba_1,Abaetetuba_2,Abaetetuba_2,Didelphis_marsupialis,marsupial,12650,Didelphis,marsupialis,Para,Abaetetuba,11,2008,F,P,-48.80451182,-1.619697069,2868,Amazonia,negativo,negativo,NA,40,positivo,NA,positivo,NA,NA,NA,NA,NA,NA,NA,100,28.2616293393999,17.60995124,0.6231046,56.64475977,17.6357485672295,0.624017403788979,56.929698582149,0.025797327229498,0.284938812149001,0.676074982,0.749679753,0.783191681,78.5185395409999,46.329330164875,0.590043197896074,111.107570036,47.456640083927,0.609212105165778,96.689857104,1.127309919052,14.417712932,0.676074982,0.749679753,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,326,345,600,1,1,1,0,0,0,0,0,0,S,1,0,0,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
185,Abaetetuba_1,Abaetetuba_2,Abaetetuba_2,Didelphis_marsupialis,marsupial,12651,Didelphis,marsupialis,Para,Abaetetuba,11,2008,M,P,-48.80451182,-1.619697069,2868,Amazonia,negativo,negativo,NA,40,positivo,NA,positivo,NA,NA,NA,NA,NA,NA,NA,110,28.2616293393999,17.60995124,0.6231046,56.64475977,17.6357485672295,0.624017403788979,56.929698582149,0.025797327229498,0.284938812149001,0.676074982,0.749679753,0.783191681,78.5185395409999,46.329330164875,0.590043197896074,111.107570036,47.456640083927,0.609212105165778,96.689857104,1.127309919052,14.417712932,0.676074982,0.749679753,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,326,345,600,1,1,1,0,0,0,0,0,0,S,1,0,0,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
173,Abaetetuba_1,Abaetetuba_2,Abaetetuba_2,Didelphis_marsupialis,marsupial,12652,Didelphis,marsupialis,Para,Abaetetuba,11,2008,M,R,-48.80451182,-1.619697069,2868,Amazonia,negativo,negativo,NA,80,positivo,NA,positivo,NA,NA,NA,NA,NA,NA,NA,100,28.2616293393999,17.60995124,0.6231046,56.64475977,17.6357485672295,0.624017403788979,56.929698582149,0.025797327229498,0.284938812149001,0.676074982,0.749679753,0.783191681,78.5185395409999,46.329330164875,0.590043197896074,111.107570036,47.456640083927,0.609212105165778,96.689857104,1.127309919052,14.417712932,0.676074982,0.749679753,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,326,345,600,1,1,1,0,0,0,0,0,0,S,1,0,0,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
160,Abaetetuba_1,Abaetetuba_3,Abaetetuba_3,Philander_opossum,marsupial,12653,Philander,opossum,Para,Abaetetuba,11,2008,M,AP,-48.855486,-1.745944,1656,Amazonia,negativo,negativo,NA,10,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,380,59.2759930249,49.87979981,0.841484001,203.1339977,49.4400948747457,0.834066075362275,201.531581901762,-0.439704935254305,-1.60241579823801,0.311800003,0.675315261,0.810249984,134.162563616,103.515957094411,0.771571102036222,348.645122192,105.16325363729,0.788290181919527,341.906771565,1.647296542879,6.73835062699999,0.311800003,0.675315261,0.810249984,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,262.5,270.5,380,1,1,1,0,1,0,0,0,0,S,1,1,1,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.488036044,1.5,3.486860122,3.214487258,11.74908983,11.11583719,6,0.77470723,0.533333333,0.4,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
175,Abaetetuba_1,Abaetetuba_2,Abaetetuba_2,Rhipidomys_sp,rodent,12657,Riphidomys,sp,Para,Abaetetuba,11,2008,M,P,-48.80451182,-1.619697069,2868,Amazonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,28.2616293393999,17.60995124,0.6231046,56.64475977,17.6357485672295,0.624017403788979,56.929698582149,0.025797327229498,0.284938812149001,0.676074982,0.749679753,0.783191681,78.5185395409999,46.329330164875,0.590043197896074,111.107570036,47.456640083927,0.609212105165778,96.689857104,1.127309919052,14.417712932,0.676074982,0.749679753,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,127.83,173.89,26,1,1,1,0,0,0,0,0,0,Ar,1,0,0,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
176,Abaetetuba_1,Abaetetuba_2,Abaetetuba_2,Nectomys_rattus,rodent,12659,Nectomys,rattus,Para,Abaetetuba,11,2008,M,P,-48.80451182,-1.619697069,2868,Amazonia,negativo,negativo,NA,0,negativo,NA,negativo,NA,NA,210.8,214.5,22.9,50.2,NA,250,28.2616293393999,17.60995124,0.6231046,56.64475977,17.6357485672295,0.624017403788979,56.929698582149,0.025797327229498,0.284938812149001,0.676074982,0.749679753,0.783191681,78.5185395409999,46.329330164875,0.590043197896074,111.107570036,47.456640083927,0.609212105165778,96.689857104,1.127309919052,14.417712932,0.676074982,0.749679753,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,203,183,140,0,0,1,0,1,0,0,0,0,G,1,0,0,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
177,Abaetetuba_1,Abaetetuba_2,Abaetetuba_2,Philander_opossum,marsupial,12660,Philander,opossum,Para,Abaetetuba,11,2008,M,P,-48.80451182,-1.619697069,2868,Amazonia,negativo,negativo,NA,10,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,160,28.2616293393999,17.60995124,0.6231046,56.64475977,17.6357485672295,0.624017403788979,56.929698582149,0.025797327229498,0.284938812149001,0.676074982,0.749679753,0.783191681,78.5185395409999,46.329330164875,0.590043197896074,111.107570036,47.456640083927,0.609212105165778,96.689857104,1.127309919052,14.417712932,0.676074982,0.749679753,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,262.5,270.5,380,1,1,1,0,1,0,0,0,0,S,1,1,1,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
178,Abaetetuba_1,Abaetetuba_2,Abaetetuba_2,Didelphis_marsupialis,marsupial,12665,Didelphis,marsupialis,Para,Abaetetuba,11,2008,NA,P,-48.80451182,-1.619697069,2868,Amazonia,negativo,negativo,NA,40,positivo,NA,positivo,NA,NA,NA,NA,NA,NA,NA,125,28.2616293393999,17.60995124,0.6231046,56.64475977,17.6357485672295,0.624017403788979,56.929698582149,0.025797327229498,0.284938812149001,0.676074982,0.749679753,0.783191681,78.5185395409999,46.329330164875,0.590043197896074,111.107570036,47.456640083927,0.609212105165778,96.689857104,1.127309919052,14.417712932,0.676074982,0.749679753,0.783191681,1093.91539184,681.955548277642,0.6249804684969,1789.051586225,699.742290761147,0.639795162172709,1635.471621563,17.786742483505,153.579964662,0.676074982,0.749679753,0.783191681,326,345,600,1,1,1,0,0,0,0,0,0,S,1,0,0,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.149059697,1.333333333,2.759201741,2.582013722,4.872375921,8.063501018,4,0.536735367,0.714285714,0.142857143,1.839182786,1.648326767,4.835586293,3.162380371,18.08093004,10.98119526,12,0.666554517,0.653061224,0.346938776
179,Curralinho_1,Curralinho_1,Curralinho_1,Caluromys_philander,marsupial,12666,Caluromys,philander,Para,Curralinho,9,2009,F,ARV,-50.14333,-1.67622,827,Amazonia,negativo,NA,NA,NA,NA,NA,negativo,Não_Realizado,NA,187,305,26,33,30,200,29.7417808898999,26.75559803,0.899596367,50.82936627,26.8704095090343,0.90345664258724,44.935260742228,0.114811479034298,5.894105527772,0.782549977,0.804639254,0.827075005,80.984674913,74.609106705106,0.921274386618889,108.246604258,74.822041040866,0.923903703042377,97.5750538,0.212934335759996,10.671550458,0.782549977,0.804639254,0.827075005,319.046194098999,294.78574536202,0.927617921314868,285.926343287,296.465147992964,0.929459429266801,260.450469957,1.67940263094397,25.47587333,0.782549977,0.804639254,0.827075005,187,281,150,1,1,1,1,1,0,0,0,0,Ar,1,1,0,1.444646069,1.118033989,2.139825774,3.223416618,6.00406405,11.61486741,5,0.690977038,0.35,0.263157895,1.444646069,1.118033989,2.139825774,3.223416618,6.00406405,11.61486741,5,0.690977038,0.35,0.263157895,1.444646069,1.118033989,2.139825774,3.223416618,6.00406405,11.61486741,5,0.690977038,0.35,0.263157895
